"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RAPGEF62",7.47604197869283e-26,0.303178701200928,0.502,0.335,1.51808508419337e-21,"6","RAPGEF6"
"AQP32",8.57302291944494e-26,0.370945718308926,0.323,0.185,1.74083803402249e-21,"6","AQP3"
"CDKN1B2",1.45518721471454e-25,0.395156790060309,0.686,0.532,2.95490315819934e-21,"6","CDKN1B"
"CCDC661",5.16801713989736e-25,0.606459963662286,0.277,0.158,1.04941756042756e-20,"6","CCDC66"
"EIF3F2",6.7269952425532e-25,0.352722080074968,0.823,0.682,1.36598365395285e-20,"6","EIF3F"
"SOD13",7.52098143365048e-25,0.414757998462657,0.641,0.484,1.52721048991707e-20,"6","SOD1"
"GRAMD1A2",8.65901932868215e-25,0.609148201260409,0.338,0.213,1.7583004648822e-20,"6","GRAMD1A"
"FAM117B2",1.21791408423013e-24,0.463798910947871,0.349,0.216,2.47309633943771e-20,"6","FAM117B"
"MSL32",3.9161395371656e-24,0.53376570534429,0.336,0.21,7.95211294416847e-20,"6","MSL3"
"LETMD1",6.22602174303831e-24,0.672750007729857,0.278,0.165,1.26425597514136e-19,"6","LETMD1"
"HSPD11",7.72685986143665e-24,0.52349490422676,0.451,0.314,1.56901616346333e-19,"6","HSPD1"
"ANXA2R",9.82807228930525e-24,0.700579823695046,0.255,0.144,1.99568835906632e-19,"6","ANXA2R"
"CIRBP3",2.10495023361563e-23,0.293289488873849,0.865,0.735,4.2743119443799e-19,"6","CIRBP"
"PRDX23",2.3336652247607e-23,0.468739962343201,0.462,0.313,4.73874060539908e-19,"6","PRDX2"
"MHENCR2",4.95189258939485e-23,0.620026556601866,0.32,0.199,1.00553130920252e-18,"6","MHENCR"
"S1PR14",5.122849623191e-23,0.409793103219862,0.441,0.287,1.04024584448516e-18,"6","S1PR1"
"TBC1D10C3",5.93586932402906e-23,0.339489857405842,0.614,0.454,1.20533762493734e-18,"6","TBC1D10C"
"RASGRP21",6.40744554969494e-23,0.329145343743726,0.591,0.438,1.30109589332105e-18,"6","RASGRP2"
"PPA12",7.12182376368628e-23,0.624070221043081,0.38,0.256,1.44615753345414e-18,"6","PPA1"
"EIF4A22",1.24567682798243e-22,0.378739722037753,0.687,0.543,2.52947136690112e-18,"6","EIF4A2"
"UBXN12",2.02208565924804e-22,0.403170007299462,0.649,0.509,4.10604713966906e-18,"6","UBXN1"
"EIF3K1",2.82622048560466e-22,0.30710753213781,0.838,0.71,5.73892331806881e-18,"6","EIF3K"
"ZBTB252",3.09966389603099e-22,0.548931030796104,0.31,0.188,6.29417750728054e-18,"6","ZBTB25"
"COX6C4",3.13532353300492e-22,0.332797509720641,0.757,0.614,6.3665879661198e-18,"6","COX6C"
"DDX181",3.36051738357726e-22,0.479583855312184,0.499,0.367,6.82386659909199e-18,"6","DDX18"
"TTC32",4.16138102957107e-22,0.377198300204533,0.544,0.397,8.45010031864701e-18,"6","TTC3"
"PYCR21",5.09595499405562e-22,0.467695491388304,0.323,0.204,1.03478462109293e-17,"6","PYCR2"
"THOC33",6.62155815260718e-22,0.466972725137007,0.298,0.18,1.34457359846841e-17,"6","THOC3"
"SNHG14",8.84689353722027e-22,0.372682599147708,0.25,0.142,1.79645020166795e-17,"6","SNHG14"
"AC119396.12",1.43392770935679e-21,0.372516590425023,0.405,0.266,2.9117336066199e-17,"6","AC119396.1"
"RPL36AL3",1.86106215221872e-21,0.257959002447129,0.896,0.774,3.77907280629532e-17,"6","RPL36AL"
"CRLF32",2.16039280754653e-21,0.452511524750776,0.384,0.258,4.38689363500398e-17,"6","CRLF3"
"NSMCE12",2.23431705653349e-21,0.647402584960342,0.319,0.205,4.53700421499691e-17,"6","NSMCE1"
"HLA-F2",2.64522386303822e-21,0.314365961001644,0.737,0.595,5.3713915762854e-17,"6","HLA-F"
"GABPB1-AS1",1.16783836016256e-20,0.481269753381172,0.277,0.168,2.37141257414609e-16,"6","GABPB1-AS1"
"AP1M11",1.53102672945848e-20,0.619441707643468,0.326,0.213,3.10890287683839e-16,"6","AP1M1"
"IPCEF12",2.25684371248207e-20,0.468518041579792,0.316,0.198,4.58274684256609e-16,"6","IPCEF1"
"ARHGAP451",2.58731786877483e-20,0.363111095872692,0.648,0.514,5.25380766433417e-16,"6","ARHGAP45"
"RBMX1",3.32783181466421e-20,0.404334048483352,0.573,0.44,6.75749528285715e-16,"6","RBMX"
"IL162",9.23061336038402e-20,0.411730538764628,0.512,0.376,1.87436834895958e-15,"6","IL16"
"CUTA3",1.49675184297593e-19,0.401430143676292,0.599,0.459,3.03930429234692e-15,"6","CUTA"
"ANTKMT",2.19375363949884e-19,0.75082224807191,0.252,0.157,4.45463614036635e-15,"6","ANTKMT"
"TRIM282",2.8220128818204e-19,0.529461346308639,0.412,0.293,5.7303793578245e-15,"6","TRIM28"
"APEX11",3.36034508471221e-19,0.538431845723712,0.402,0.282,6.82351672901661e-15,"6","APEX1"
"MZT2A2",3.96934609287396e-19,0.474312559517705,0.431,0.305,8.06015417618986e-15,"6","MZT2A"
"ESYT13",9.20334484782292e-19,0.507065615250186,0.337,0.224,1.86883120479892e-14,"6","ESYT1"
"TNFSF81",2.27276235743675e-18,0.494495961842609,0.273,0.17,4.61507124301106e-14,"6","TNFSF8"
"MIF3",2.68624059054176e-18,0.2589159013673,0.82,0.679,5.45468014315409e-14,"6","MIF"
"ISCU1",3.56550677427126e-18,0.394638139382023,0.539,0.412,7.24011805583522e-14,"6","ISCU"
"PIM12",4.13672591131317e-18,0.368317535453617,0.436,0.306,8.40003563551253e-14,"6","PIM1"
"FAM162A",6.09318444317104e-18,0.493028245603426,0.312,0.205,1.23728203303031e-13,"6","FAM162A"
"NPAT",6.33409335365902e-18,0.460919595184701,0.282,0.178,1.286200996394e-13,"6","NPAT"
"ILF3-DT",7.45239013116398e-18,0.620332836608599,0.277,0.177,1.51328234003416e-13,"6","ILF3-DT"
"PPP1R22",8.32848364406084e-18,0.356092383021908,0.555,0.429,1.69118188876299e-13,"6","PPP1R2"
"DNAJC19",1.14248330181245e-17,0.58447369247725,0.268,0.169,2.31992659266036e-13,"6","DNAJC19"
"EIF3D",1.36281404146311e-17,0.339172000070679,0.562,0.429,2.767330192595e-13,"6","EIF3D"
"BIN14",1.3864964629806e-17,0.374712466616656,0.461,0.327,2.8154197177284e-13,"6","BIN1"
"TMEM63A1",1.59541150453518e-17,0.400204838606665,0.259,0.158,3.23964260110913e-13,"6","TMEM63A"
"UBTF2",1.62518556503822e-17,0.523229686792953,0.391,0.276,3.30010180836661e-13,"6","UBTF"
"CCT73",7.17483801711008e-17,0.418753728038836,0.429,0.308,1.45692260775437e-12,"6","CCT7"
"COX7A2L",2.08281537645688e-16,0.424815433773086,0.466,0.352,4.22936490343334e-12,"6","COX7A2L"
"DYRK2",2.95734237148963e-16,0.53106207558028,0.272,0.175,6.00517941954684e-12,"6","DYRK2"
"HSPH1",3.89237751630449e-16,0.508743174107835,0.267,0.172,7.90386178460789e-12,"6","HSPH1"
"TOMM61",8.71738836429146e-16,0.361126632306042,0.569,0.446,1.77015288125302e-11,"6","TOMM6"
"CCT41",1.92731388993807e-15,0.400718768346621,0.458,0.348,3.91360358490825e-11,"6","CCT4"
"PIK3CD2",2.26891935519057e-15,0.355372237843325,0.477,0.361,4.60726764264997e-11,"6","PIK3CD"
"CCDC18-AS12",2.73418325829541e-15,0.407175257719418,0.35,0.243,5.55203252429465e-11,"6","CCDC18-AS1"
"DANCR1",3.62921204852594e-15,0.617162183564599,0.277,0.187,7.36947798573676e-11,"6","DANCR"
"JAK32",8.73918663070135e-15,0.355046274427547,0.331,0.229,1.77457923723022e-10,"6","JAK3"
"NHP21",9.59639358444891e-15,0.491644825459117,0.371,0.272,1.9486436812582e-10,"6","NHP2"
"MPHOSPH82",1.03837113792785e-14,0.272672017421905,0.534,0.411,2.10851643267629e-10,"6","MPHOSPH8"
"TBCA",1.16664065178326e-14,0.379345277493968,0.538,0.426,2.36898050751109e-10,"6","TBCA"
"DCK",1.3578533146934e-14,0.439885026387099,0.271,0.179,2.75725694081642e-10,"6","DCK"
"EIF2A",1.43193792086494e-14,0.396814596012386,0.431,0.324,2.90769314210835e-10,"6","EIF2A"
"ESD1",1.5540874237962e-14,0.619038397038184,0.269,0.185,3.15572992276057e-10,"6","ESD"
"CCT22",2.89364657720535e-14,0.414749552571652,0.36,0.255,5.87583873967319e-10,"6","CCT2"
"SNHG33",2.90395110851033e-14,0.497145205782616,0.313,0.217,5.89676312094108e-10,"6","SNHG3"
"ABRACL1",3.12696903085869e-14,0.395117601333345,0.449,0.343,6.34962331406166e-10,"6","ABRACL"
"GABPB1-IT1",3.32947546002767e-14,0.441492383764225,0.28,0.188,6.76083286913219e-10,"6","GABPB1-IT1"
"EIF3M1",4.11890298143958e-14,0.348774792498812,0.535,0.423,8.36384439411121e-10,"6","EIF3M"
"RPIA",4.52601819158853e-14,0.467955545626492,0.256,0.17,9.19053253983967e-10,"6","RPIA"
"CHCHD101",6.92682542626816e-14,0.390591939240193,0.436,0.33,1.40656117105801e-09,"6","CHCHD10"
"VPS512",8.67598555441732e-14,0.327733772520839,0.458,0.346,1.76174562667998e-09,"6","VPS51"
"RAN2",9.57033145966871e-14,0.340573122869476,0.59,0.479,1.94335150620033e-09,"6","RAN"
"ATP5F1A1",1.33297862052393e-13,0.34351304474497,0.569,0.457,2.70674638683589e-09,"6","ATP5F1A"
"TACC3",1.35167594130652e-13,0.391733314060257,0.261,0.176,2.74471316641701e-09,"6","TACC3"
"SPCS13",1.48292561640171e-13,0.295987485652827,0.561,0.445,3.01122875666532e-09,"6","SPCS1"
"TBCC3",1.88937137785518e-13,0.491530482359341,0.29,0.197,3.83655751987273e-09,"6","TBCC"
"TMEM2382",1.90261637850803e-13,0.410370081348421,0.28,0.188,3.8634528181984e-09,"6","TMEM238"
"ZNF6091",2.50501891963687e-13,0.32660833945859,0.314,0.217,5.08669141821464e-09,"6","ZNF609"
"ZNF107",4.61065712473766e-13,0.304239577404692,0.254,0.167,9.3624003574923e-09,"6","ZNF107"
"G3BP21",5.88416754190157e-13,0.257786607942283,0.529,0.425,1.19483906105853e-08,"6","G3BP2"
"BEX41",6.67531462078718e-13,0.381865182260509,0.254,0.169,1.35548938689704e-08,"6","BEX4"
"CEP57",6.74338504481416e-13,0.363850457409514,0.321,0.228,1.36931176719996e-08,"6","CEP57"
"CLNS1A2",7.41971046650025e-13,0.378261873787912,0.358,0.262,1.50664640732754e-08,"6","CLNS1A"
"CHURC11",1.41850707642469e-12,0.35720178629571,0.446,0.343,2.88042046938798e-08,"6","CHURC1"
"GIMAP43",1.80082355285266e-12,0.368298135699848,0.461,0.364,3.6567523064226e-08,"6","GIMAP4"
"UBQLN21",2.79244275977652e-12,0.386894764884721,0.294,0.208,5.67033426800221e-08,"6","UBQLN2"
"RRP1B",3.20187340080973e-12,0.336154061289297,0.273,0.187,6.50172412768423e-08,"6","RRP1B"
"MFNG3",3.30610632419903e-12,0.396218738911192,0.338,0.247,6.71337950191855e-08,"6","MFNG"
"SEC621",3.50101196008192e-12,0.255534600411179,0.574,0.458,7.10915488614235e-08,"6","SEC62"
"CDC25B3",4.42951125178951e-12,0.339623544755139,0.349,0.25,8.99456554788379e-08,"6","CDC25B"
"PA2G42",4.59908679078726e-12,0.389570577236772,0.46,0.364,9.33890563737261e-08,"6","PA2G4"
"LSM41",5.09850359011167e-12,0.410807363915076,0.362,0.272,1.03530213900808e-07,"6","LSM4"
"SLC25A391",6.93830548377443e-12,0.419258814157263,0.29,0.205,1.40889231153524e-07,"6","SLC25A39"
"NUCKS12",9.41082756226319e-12,0.30832124153594,0.472,0.37,1.91096264479316e-07,"6","NUCKS1"
"HMGA12",1.18925338138839e-11,0.406349342000858,0.349,0.258,2.41489791624726e-07,"6","HMGA1"
"CCDC57",1.95179442748299e-11,0.468603107260911,0.254,0.178,3.96331376444696e-07,"6","CCDC57"
"ST3GAL11",2.99657441615319e-11,0.270090224704401,0.411,0.315,6.08484400944066e-07,"6","ST3GAL1"
"PPM1K",4.30351070822555e-11,0.304212567199667,0.259,0.178,8.73870884412279e-07,"6","PPM1K"
"KRT103",4.78741040902005e-11,0.289680165954504,0.504,0.404,9.72131557655612e-07,"6","KRT10"
"SNRPF2",5.0384625906307e-11,0.371083071205232,0.406,0.317,1.02311021365347e-06,"6","SNRPF"
"MRPL57",5.38755212166628e-11,0.437889679892169,0.364,0.282,1.09399633382555e-06,"6","MRPL57"
"DUS1L2",6.00610754344495e-11,0.334029532215937,0.367,0.273,1.21960019777193e-06,"6","DUS1L"
"HDAC71",9.32393880439432e-11,0.473126785033464,0.262,0.185,1.89331901362031e-06,"6","HDAC7"
"ERAP21",9.53871648037261e-11,0.330989092599706,0.301,0.216,1.93693176850446e-06,"6","ERAP2"
"NDUFB111",1.15114313485135e-10,0.303777236285461,0.598,0.508,2.33751124962915e-06,"6","NDUFB11"
"DDT1",1.15987320759133e-10,0.386141575745887,0.434,0.345,2.35523853533495e-06,"6","DDT"
"CITED21",1.9100034515196e-10,0.406584556017916,0.415,0.33,3.87845300865569e-06,"6","CITED2"
"SRP91",1.98823357692053e-10,0.291956133603255,0.476,0.378,4.03730710129483e-06,"6","SRP9"
"RSL24D1",2.04998241067335e-10,0.272686705440156,0.534,0.435,4.16269428311331e-06,"6","RSL24D1"
"SYNRG1",2.83545266774072e-10,0.275856840868523,0.392,0.3,5.75767018711431e-06,"6","SYNRG"
"PURA1",3.11872793723478e-10,0.372273913261075,0.271,0.195,6.33288894934894e-06,"6","PURA"
"ADSL1",3.30935203979682e-10,0.470797480900731,0.252,0.182,6.71997025201143e-06,"6","ADSL"
"IMP32",3.63530672573249e-10,0.429930652907031,0.325,0.244,7.3818538372724e-06,"6","IMP3"
"PCBP21",3.87546212470695e-10,0.259097041479272,0.577,0.472,7.86951339042993e-06,"6","PCBP2"
"BTN3A32",4.52702297404475e-10,0.35841958082921,0.25,0.174,9.19257285109527e-06,"6","BTN3A3"
"ARRDC31",4.60999524116299e-10,0.331141848882108,0.327,0.242,9.36105633670557e-06,"6","ARRDC3"
"TMEM14B1",5.14884823391982e-10,0.344853568271229,0.405,0.319,1.04552512237976e-05,"6","TMEM14B"
"PTDSS1",5.61886099404264e-10,0.385081420805412,0.308,0.227,1.1409659134503e-05,"6","PTDSS1"
"MTERF4",5.68343513201067e-10,0.285661083673575,0.254,0.179,1.15407833790609e-05,"6","MTERF4"
"RTRAF1",5.97021831185654e-10,0.287799529397638,0.457,0.363,1.21231253040559e-05,"6","RTRAF"
"RBIS1",9.64383617622657e-10,0.355737899239205,0.407,0.325,1.95827737394457e-05,"6","RBIS"
"CABIN12",1.15144618378986e-09,0.314627216630356,0.29,0.212,2.33812662080369e-05,"6","CABIN1"
"SLC2A4RG3",1.25637596558756e-09,0.282498127880931,0.356,0.264,2.55119703572209e-05,"6","SLC2A4RG"
"NDUFAF8",1.33923123215018e-09,0.529675530036882,0.25,0.183,2.71944294000415e-05,"6","NDUFAF8"
"LARS",1.78608848706456e-09,0.381292353406947,0.294,0.218,3.62683128183329e-05,"6","LARS"
"AC079781.52",2.16918555995033e-09,0.312256954313126,0.303,0.224,4.40474819803514e-05,"6","AC079781.5"
"ATP5PD2",2.58293422665372e-09,0.284920756915827,0.487,0.394,5.24490624064303e-05,"6","ATP5PD"
"NBDY2",2.67311895456194e-09,0.351825410192644,0.316,0.242,5.42803534913347e-05,"6","NBDY"
"CCT8",3.73382528471035e-09,0.299818379502707,0.389,0.307,7.58190562313283e-05,"6","CCT8"
"HMOX22",4.00907007690675e-09,0.277008613280311,0.281,0.206,8.14081769816685e-05,"6","HMOX2"
"CLPP1",4.32628172627501e-09,0.488762979565315,0.254,0.187,8.78494767337403e-05,"6","CLPP"
"MRPS211",4.64981486099339e-09,0.321391843844565,0.459,0.381,9.44191405673317e-05,"6","MRPS21"
"HAX12",4.66472874648965e-09,0.453875672475829,0.29,0.219,9.47219819262188e-05,"6","HAX1"
"SYPL1",7.02652111232727e-09,0.377284554069728,0.256,0.188,0.000142680537706918,"6","SYPL1"
"PABPC42",9.27942368802399e-09,0.267063159467692,0.367,0.287,0.000188427977409015,"6","PABPC4"
"ABHD14B3",1.43106882195041e-08,0.308473173876965,0.345,0.266,0.00029059283498525,"6","ABHD14B"
"AIP2",1.58196086195237e-08,0.300883941419458,0.339,0.264,0.000321232972628048,"6","AIP"
"PRMT12",2.07805487833468e-08,0.350606146689418,0.307,0.235,0.00042196982359464,"6","PRMT1"
"ZNF639",2.42494113565467e-08,0.287604702465584,0.263,0.193,0.000492408547006038,"6","ZNF639"
"SDR39U1",3.01116926398869e-08,0.352524497869988,0.259,0.191,0.000611448030745543,"6","SDR39U1"
"TMPO",3.09068384505482e-08,0.258363608308309,0.419,0.339,0.000627594261576831,"6","TMPO"
"ITFG2",3.3731811180157e-08,0.275790326339522,0.263,0.194,0.000684958157824267,"6","ITFG2"
"PHB22",4.36080588293256e-08,0.296772807582291,0.485,0.403,0.000885505242588286,"6","PHB2"
"SSU72",6.17136337540843e-08,0.261042448454917,0.485,0.404,0.00125315704701044,"6","SSU72"
"CNOT7",7.08118099405013e-08,0.328926169436017,0.299,0.23,0.00143790461265182,"6","CNOT7"
"DAP31",7.64340724980693e-08,0.337275564215546,0.311,0.244,0.00155207027614579,"6","DAP3"
"REX1BD",9.31964530458297e-08,0.284543526743745,0.467,0.388,0.00189244717554862,"6","REX1BD"
"HSPE13",1.43614846384602e-07,0.263881046454796,0.367,0.289,0.00291624307068573,"6","HSPE1"
"PSMC53",1.72798084618294e-07,0.278118480789898,0.395,0.318,0.00350883790625909,"6","PSMC5"
"SRSF12",1.94775940789245e-07,0.310686107564514,0.278,0.212,0.00395512025366641,"6","SRSF1"
"SRM1",2.88906168479956e-07,0.337787808929027,0.296,0.229,0.00586652865715398,"6","SRM"
"DARS1",3.08247459346452e-07,0.285198177429923,0.285,0.22,0.00625927290948904,"6","DARS"
"UGP21",6.25433507521651e-07,0.318517871000074,0.278,0.215,0.0127000528037346,"6","UGP2"
"UFL1",7.66288967350059e-07,0.305850421556801,0.275,0.211,0.0155602637710103,"6","UFL1"
"BUD23",8.86593725442047e-07,0.30121917648952,0.272,0.21,0.0180031721888262,"6","BUD23"
"METTL261",1.19307244676395e-06,0.25337945670974,0.356,0.287,0.0242265291039887,"6","METTL26"
"SNRPA2",1.24672058053624e-06,0.263180311974384,0.334,0.268,0.0253159081083688,"6","SNRPA"
"TOMM221",1.87118812321624e-06,0.313623727101713,0.341,0.28,0.037996346030029,"6","TOMM22"
"CNIH11",3.42706985808071e-06,0.327036263897253,0.261,0.206,0.069590080538187,"6","CNIH1"
"SNRPE",3.81136588226469e-06,0.307317696304372,0.285,0.226,0.0773935956052668,"6","SNRPE"
"OXA1L",5.63358493411671e-06,0.250214817015177,0.403,0.34,0.114395575672174,"6","OXA1L"
"TRAPPC6A1",6.18372639871678e-06,0.298103614343906,0.276,0.22,0.125566748252343,"6","TRAPPC6A"
"MICOS132",6.72764125815749e-06,0.257490763006167,0.365,0.301,0.136611483388146,"6","MICOS13"
"ATP5MC11",6.04205217212715e-05,0.305039861193303,0.282,0.231,1,"6","ATP5MC1"
"DHPS",0.000100007730677216,0.255770615948496,0.25,0.203,1,"6","DHPS"
"SMIM261",0.000114551096208565,0.264826189860959,0.342,0.288,1,"6","SMIM26"
"PTOV1",0.000173608488905952,0.264671632538331,0.252,0.208,1,"6","PTOV1"
"PQBP11",0.000186495264237926,0.331014184337036,0.273,0.23,1,"6","PQBP1"
"MS4A1",0,8.25313967105165,0.949,0.014,0,"7","MS4A1"
"BANK1",0,7.29983500635852,0.956,0.029,0,"7","BANK1"
"CD79A",0,7.77825978314728,0.888,0.026,0,"7","CD79A"
"AFF3",0,5.08875637510823,0.921,0.096,0,"7","AFF3"
"RALGPS2",0,5.12148061711861,0.909,0.093,0,"7","RALGPS2"
"HLA-DQA1",0,4.10587972659771,0.904,0.12,0,"7","HLA-DQA1"
"FCRL1",0,8.27873426983689,0.783,0.007,0,"7","FCRL1"
"LINC00926",0,8.1882478927821,0.773,0.005,0,"7","LINC00926"
"NIBAN3",0,6.38617051212249,0.721,0.01,0,"7","NIBAN3"
"HLA-DQB11",0,3.37201774380399,0.889,0.198,0,"7","HLA-DQB1"
"IGHM",0,7.05725917391779,0.704,0.014,0,"7","IGHM"
"HLA-DRA1",0,3.34841362242202,0.945,0.286,0,"7","HLA-DRA"
"HLA-DRB51",0,2.71192589860079,0.866,0.225,0,"7","HLA-DRB5"
"CD79B",0,4.61537578624871,0.702,0.064,0,"7","CD79B"
"MEF2C1",0,3.3868475135744,0.796,0.164,0,"7","MEF2C"
"BLK",0,5.96107074210783,0.637,0.016,0,"7","BLK"
"PAX5",0,8.02909217073674,0.618,0.004,0,"7","PAX5"
"ADAM28",0,5.44725565248971,0.643,0.033,0,"7","ADAM28"
"HLA-DRB11",0,2.64443324134065,0.942,0.333,0,"7","HLA-DRB1"
"GNG7",0,4.73224150896375,0.638,0.043,0,"7","GNG7"
"RUBCNL",0,5.63504436725828,0.618,0.025,0,"7","RUBCNL"
"SWAP70",0,4.08160067763586,0.668,0.078,0,"7","SWAP70"
"OSBPL10",0,6.08024510935764,0.605,0.02,0,"7","OSBPL10"
"HLA-DMA1",0,2.68717117461957,0.765,0.188,0,"7","HLA-DMA"
"COBLL1",0,6.07036936939172,0.585,0.011,0,"7","COBLL1"
"TNFRSF13C",0,6.06675718544099,0.579,0.012,0,"7","TNFRSF13C"
"EBF1",0,7.44663528421417,0.567,0.005,0,"7","EBF1"
"HLA-DPB11",0,2.75155804214982,0.928,0.367,0,"7","HLA-DPB1"
"HLA-DPA11",0,2.77401687452073,0.898,0.349,0,"7","HLA-DPA1"
"CD831",0,2.6962228989038,0.791,0.248,0,"7","CD83"
"COL19A1",0,8.1219140888459,0.546,0.004,0,"7","COL19A1"
"CDK141",0,4.09225954469519,0.612,0.073,0,"7","CDK14"
"CD221",0,6.86366897837581,0.548,0.009,0,"7","CD22"
"HLA-DMB1",0,3.10556043085749,0.664,0.126,0,"7","HLA-DMB"
"ARHGAP241",0,3.65904959256685,0.64,0.105,0,"7","ARHGAP24"
"CD19",0,9.03271593116222,0.531,0.002,0,"7","CD19"
"FCER2",0,7.89030080365144,0.53,0.005,0,"7","FCER2"
"HVCN11",0,3.7259604867867,0.625,0.102,0,"7","HVCN1"
"MARCH11",0,3.06136429485906,0.644,0.132,0,"7","MARCH1"
"P2RX5",0,4.87730376957883,0.542,0.034,0,"7","P2RX5"
"WDFY4",0,4.12585033088837,0.567,0.062,0,"7","WDFY4"
"FCRLA",0,9.226111671673,0.502,0.001,0,"7","FCRLA"
"PLEKHG1",0,5.98507510052427,0.509,0.011,0,"7","PLEKHG1"
"KHDRBS2",0,6.35340196883488,0.511,0.015,0,"7","KHDRBS2"
"SEL1L3",0,2.93367491804962,0.607,0.118,0,"7","SEL1L3"
"FCHSD2",0,2.39711816197462,0.724,0.253,0,"7","FCHSD2"
"STRBP",0,3.33870078760614,0.546,0.081,0,"7","STRBP"
"PALM2-AKAP2",0,4.1700172667682,0.508,0.044,0,"7","PALM2-AKAP2"
"IGHD",0,8.38100261503333,0.465,0.003,0,"7","IGHD"
"TCF4",0,3.50334590659925,0.508,0.053,0,"7","TCF4"
"TPD52",0,2.94601211755757,0.56,0.107,0,"7","TPD52"
"IRF81",0,2.49192651459626,0.576,0.126,0,"7","IRF8"
"VPREB3",0,9.00856088781907,0.45,0.001,0,"7","VPREB3"
"CIITA1",0,3.27938119246174,0.525,0.084,0,"7","CIITA"
"CHPT11",0,2.74701965858163,0.584,0.148,0,"7","CHPT1"
"HLA-DOB",0,6.46202883388279,0.441,0.006,0,"7","HLA-DOB"
"CXXC51",0,2.34298247830088,0.582,0.149,0,"7","CXXC5"
"IGKC",0,5.69079047314156,0.448,0.018,0,"7","IGKC"
"TCL1A",0,7.03316257654252,0.433,0.003,0,"7","TCL1A"
"SPIB",0,5.35646686138649,0.436,0.013,0,"7","SPIB"
"POU2AF1",0,6.88955007625228,0.426,0.004,0,"7","POU2AF1"
"BLNK",0,6.02701226104145,0.423,0.009,0,"7","BLNK"
"RAB30",0,3.05582354642773,0.464,0.063,0,"7","RAB30"
"SETBP1",0,3.37262507542917,0.444,0.057,0,"7","SETBP1"
"ADAM19",0,3.08467266080575,0.458,0.072,0,"7","ADAM19"
"PLPP5",0,3.70151364635929,0.458,0.072,0,"7","PLPP5"
"PDLIM1",0,1.98681354337524,0.435,0.055,0,"7","PDLIM1"
"AC120193.1",0,5.28712979711346,0.388,0.013,0,"7","AC120193.1"
"BCL11A",0,4.03125277373085,0.411,0.043,0,"7","BCL11A"
"CD40",0,4.62067364625781,0.383,0.024,0,"7","CD40"
"CCSER1",0,4.89025867989201,0.375,0.023,0,"7","CCSER1"
"CXCR5",0,4.95616833213467,0.355,0.014,0,"7","CXCR5"
"DENND5B",0,5.64255663996741,0.34,0.01,0,"7","DENND5B"
"SLC9A7",0,4.10868619981573,0.354,0.033,0,"7","SLC9A7"
"ANGPTL1",0,5.55797549837254,0.326,0.008,0,"7","ANGPTL1"
"CD24",0,8.47300564278817,0.318,0.001,0,"7","CD24"
"USP6NL",0,3.32650351667399,0.375,0.058,0,"7","USP6NL"
"SEMA4B",0,3.66765707330394,0.342,0.035,0,"7","SEMA4B"
"STAP1",0,4.37826958212105,0.315,0.017,0,"7","STAP1"
"CDCA7L",0,3.3753334543709,0.33,0.038,0,"7","CDCA7L"
"TSPAN13",0,4.66213683629444,0.295,0.008,0,"7","TSPAN13"
"LARGE1",0,5.14663919208627,0.298,0.011,0,"7","LARGE1"
"FAM30A",0,6.15336271768799,0.277,0.004,0,"7","FAM30A"
"JCHAIN",0,4.80338568772571,0.289,0.018,0,"7","JCHAIN"
"MICAL3",0,3.32819985677958,0.308,0.039,0,"7","MICAL3"
"HLA-DOA",0,4.12374595007491,0.289,0.026,0,"7","HLA-DOA"
